Band	Timecode	Sprecher	Transkript	Übersetzung	Hauptüberschrift	Zwischenüberschrift	Hauptüberschrift (Übersetzung)	Zwischenüberschrift (Übersetzung)	Registerverknüpfungen	Anmerkungen	Anmerkungen (Übersetzung)
1	01:12:13.00	IV	Das war auch nicht zerstört?								
1	01:12:14.00	HH	Nein.								
1	01:12:15.00	IV	Mm.								
1	01:12:16.00	HH	Dann haben die gedruckt …								
1	01:12:20.00	HH	ja, wie gesagt, die Essener Allgemeine, und dann kam … die Essener Allgemeine ging ja noch flöten.								
1	01:12:27.00	IV	Mm, das war ja in den 50er Jahren schon.								
1	01:12:29.00	HH	Ja.								
1	01:12:30.00	IV	Mm.								
1	01:12:30.00	IV	Wenn wir ein bisschen bei der Nachkriegszeit bleiben, haben Sie den Unterschied zwischen Krieg und Nachkriegszeit sehr, als sehr stark empfunden?								
1	01:12:37.00	HH	Ja, die schlechteste Zeit war eigentlich, war die Nährungs… schlechteste Ernährungslage war in der Nachkriegszeit.								
1	01:12:44.00	HH	Ja, in der Nachkriegszeit gab es ja fast gar nichts zu essen.								
1	01:12:47.00	HH	Wenn Sie keine Beziehungen hatten, dann … aber für die meisten Leute war es am Schlechtesten.								
1	01:12:52.00	IV	Mm.								
1	01:12:54.00	HH	Wovon hat sich Ihre Familie denn so '47, '46 ernährt?								
1	01:12:59.00	IV	Ja, wir hatten immer noch gute Beziehungen, das heißt, die Beziehungen hatte meine Frau [Frau beendet Telefongespräch im Hintergrund], und, ich muss ehrlich sagen, wir haben nicht gehungert.								
1	01:13:09.00	IV	Mm .. so zum Bauern und …								
1	01:13:11.00	HH	Wir hatten immer, wir hatten unsere Kartoffel, wir hatten unsere Butter, wir hatten unser Fleisch, (???) wir haben nicht gehungert.								
1	01:13:20.00	IV	Sie hatten, sind dann auch Hamstern gegangen auf’m Zug?								
1	01:13:22.00	HH	Nein, ich bin nicht Hamstern gegangen.								
1	01:13:24.00	HH	Nein.								
1	01:13:25.00	HH	Also wir sind überhaupt nicht Hamstern gegangen.								
1	01:13:26.00	HH	Wir hatten Gottseidank … äh …								
1	01:13:30.00	HH	haben wir das so durchgekriegt.								
1	01:13:31.00	IV	Ja.								
1	01:13:32.00	IV	(???) wie man in Essen in der Großstadt so einfach auch Kartoffeln (bekommen hat ?)?		Ernährung, Genussmittel, Sozialleben				87580897#87580924#87580916		
1	01:13:38.00	HH	Ja, draußen, sagen wir, hier die Bauern ringsum, die hatten ja ihre Kartoffeln noch …								
1	01:13:43.00	HH	und, äh, Butter hatten die auch.								
1	01:13:47.00	HH	Sagen wir so, ich hab nicht geraucht, ich hab auch während des ganzen Krieges nicht geraucht, kam mit der ganzen Aktentasche voll Zigaretten hier her …								
1	01:13:54.00	IV	(???)								
1	01:13:56.00	HH	Und hab alles, sagen wir, Butter gegen Zigaretten getauscht und so …								
1	01:14:00.00	HH	(???) Schnaps (zum Teil?) und so weiter, ich trinke keinen Schnaps, das hab ich alles verschachert.								
1	01:14:06.00	IV	Ja, da kannte man einen Kreis von (???) schon, oder?								
1	01:14:09.00	HH	Ja, wir haben z.B. unser Schlafzimmer für 5.000 Zigaretten gekauft, nicht?								
1	01:14:13.00	IV	Boa, [lacht] (???) ähm, man sagt häufig, (???) in den 50er Jahren das Leben wesentlich ruhiger abgelaufen sei, ab dann, auch überhaupt, auch als … ruhiger als in den 30er oder in den 20er Jahren.								
1	01:14:31.00	IV	Stimmt das eigentlich?								
1	01:14:32.00	HH	Das glaub ich nicht.								
1	01:14:35.00	HH	Das glaub ich nicht.								
1	01:14:37.00	HH	In … es war ja alles neu, und, alles was neu ist, ist im Grunde genommen hektisch.								
1	01:14:47.00	HH	Man … äh … erst wenn man alles weiß und kann, dann wird man ja wieder ruhiger, weil es dauert ja doch ne ganze Zeit bis man, äh, sich überall eingearbeitet hat.								
1	01:15:01.00	HH	Ich mein, das war gar nicht so ruhig.								
1	01:15:03.00	IV	Mm.								
1	01:15:04.00	IV	Auf jeden Fall hat man, ist man ja noch wesentlich stärker so privat geworden, stärker in die Familie, wahrscheinlich in den 50er Jahren?								
1	01:15:13.00	IV	und								
1	01:15:14.00	HH	[unverständlich gleichzeitig]								
1	01:15:15.00	HH	Ja, ich sage da so, während des Krieges so, da sind ja die ganzen Hausbewohner, ganze Kreis enger zusammengerückt, das war ja eine, äh, eine Familie, und das hat ja nachher, nach dem Kriege, hörte das ja wieder auf.								
1	01:15:26.00	HH	Es hat ja jeder für sich gesorgt, und jeder gesehen, dass er erstmal zurechtkam.								
1	01:15:31.00	HH	Es gab viel … äh, es gab wenige Familien, ich weiß meine Eltern wohnten in einem Haus auch, das, der war so Fahrsteiger hier auf Helene … äh …								
1	01:15:42.00	HH	die beiden Familien, die haben wirklich noch zusammen geteilt, wenn da irgendeiner was ergattert hatte, Kuchen oder was gemacht, so irgend so anders (im Garten ?), saß die ganze Familie, beide Familien zusammen.								
1	01:15:54.00	HH	Das gab‘s natürlich, sehr wahrscheinlich wird’s das noch, äh, bei anderen auch gegeben haben.								
1	01:16:00.00	IV	Ähm, ich würde gerne noch mal so auf den Alltag in der … zurückkommen, so etwa in der Zeit, seit Sie erwachsen waren, und seit Sie verheiratet waren, also ab den 40er Jahren etwa.		Zeiten, Daten, Gewerbe, Familie				87580905#87580929#87580893		
1	01:16:16.00	IV	Ähm, als … sagen wir mal so, als Sie dann sich einigermaßen nach dem Krieg wieder zurechtgefunden hatten, ähm, wie ist denn da so ihr tägliches privates Leben abgelaufen?								
1	01:16:26.00	IV	Also so ein Arbeitstag in den 50er Jahren, als Sie noch bei der Essener Allgemeinen waren.								
1	01:16:35.00	HH	Ja, da hat meine Frau noch gearbeitet, die hat erst aufgehört, als unser Junge geboren ist.								
1	01:16:41.00	IV	Was hat Ihre Frau gearbeitet?								
1	01:16:42.00	HH	Die war im Schuhgeschäft.								
1	01:16:43.00	HH	Und bei der Essener Allgemeinen war‘s ja meisten so, äh …								
1	01:16:51.00	HH	meine Frau, wir haben uns höchstens mal Sonntags morgens gesehen.								
1	01:16:56.00	HH	Die arbeitet am Tag und ich arbeite praktisch nachts.								
1	01:16:58.00	HH	Ich kam ja erst abends … entweder ging ich um vier Uhr oder um fünf Uhr erst zum … zum Dienst, und … sonntags morgens da gingen wir auch noch oft los, weil ich machte auch für die Essener Allgemeine noch so … Reportagen viel … so unterwegs los ging, ich hatte manchmal drei, vier Stellen, die ich noch anlaufen musste, da hab ich meine Frau mit… manchmal mitgenommen und gesagt, Du, rufst mich nachher an und sagst, was der noch gesagt hat oder irgendsowas.								
1	01:17:30.00	HH	Ja, und dann …								
1	01:17:32.00	IV	Das heißt, der Nachtdienst war eigentlich durchgehend?								
1	01:17:34.00	HH	Nein, nein bis zwölf, (halb ?) eins.								
1	01:17:37.00	IV	Aber die ganze Zeit?								
1	01:17:39.00	HH	Ja, am Tag kam ja keine Zeitung.								
1	01:17:41.00	IV	Ja, (???) aber heut ist das ein bisschen anders gelegen.								
1	01:17:44.00	HH	Ja, heute ist sowieso, heute wird ja nicht mehr samstags gearbeitet, man musste doch früher samstags, sonntags arbeiten.								
1	01:17:49.00	HH	Ne, sonntags, sonntags kam ja auch eine Zeitung raus.								
1	01:17:52.00	IV	Und wann hatten Sie frei?								
1	01:17:52.00	IV	Einmal in der Woche?								
1	01:17:53.00	HH	Bitte?								
1	01:17:54.00	IV	Einmal in der Woche frei?								
1	01:17:55.00	HH	Das war überhaupt kein frei.								
1	01:17:57.00	IV	Ne 7-Tage-Woche?								
1	01:17:58.00	HH	Ja.								
1	01:17:59.00	IV	Immer durchgehend?		Zeiten, Daten, Familie, Wohnen				87580905#87580893#87580898		
1	01:18:00.00	HH	Ja, da haben Sie sonntags gearbeitet, kriegten zwar sonntags dann bezahlt, aber gearbeitet haben Sie immer.								
1	01:18:07.00	HH	[Hebt Stimme an]								
1	01:18:07.00	HH	Ich hab 20 Jahre lang, wie ich beim Deutschen Nachrichten früher war, kein Sonntag frei gehabt.								
1	01:18:12.00	HH	Das einzige nur, Pfingsten, Ostern, ersten Weihnachtstag.								
1	01:18:17.00	HH	Das gab gar keinen Tag frei.								
1	01:18:18.00	IV	Ach, Ferien, Urlaub gab‘s nicht?								
1	01:18:20.00	HH	Ferien natürlich, ist klar.								
1	01:18:20.00	IV	Gab‘s, aber keinen …								
1	01:18:22.00	IV	immer 7 Tage pro Woche?								
1	01:18:24.00	HH	Ja, Sie hatten zwar … äh … durch den Wechseldienst hatten Sie einen Tag frei, sonntags oder so hab ich dann meistens Sportdienst gemacht, um nebenbei Geld zu verdienen, neuen (???), das Dach wieder kaputt …								
1	01:18:37.00	IV	... mm …								
1	01:18:37.00	HH	… allerdings haben wir dann so abends so …								
1	01:18:39.00	HH	meine Frau holte mich dann ab so um 9, 10 Uhr, dann haben wir uns, früher hatten wir ja Löwenbräu, eine gute Wirtschaft, heute gibt‘s ja kein Löwenbräu, nix mehr da, und … die anderen Kollegen kamen dann nach, und haben noch abends einen gebechert …								
1	01:18:56.00	HH	ja, und auch jetzt, sagen wir, wie wir bei der Allgemeinen waren, meine Frau holte mich dann auch …. oder wir trafen uns abends um 10 in der Stadt, wenn ich, der Frühdienst, der hörte um 10 auf, der Spätdienst erst um 12 Uhr, ja, dann gehen wir noch essen im Handelshof oder so irgendwas …								
1	01:19:10.00	IV	Naja, und so in den frühen 50ern, wie … da haben Sie … oder wann, Ihr ältester Sohn ist 25, sagten Sie, ne?								
1	01:19:19.00	HH	Ja.								
1	01:19:20.00	IV	Der ist '55 geboren.								
1	01:19:22.00	HH	Ja.								
1	01:19:22.00	IV	So bevor die Kinder da waren, wie haben Sie denn da gewohnt?								
1	01:19:27.00	HH	Ja, da hatten wir in der Scharzenstraße oben, hatten wir zwei Zimmer …								
1	01:19:33.00	IV	Mm, das ist ja furchtbar klein …								
1	01:19:39.00	HH	[unverständlich, IV und HH reden gleichzeitig]								
1	01:19:40.00	HH	Früher, sagen wir, aus Erfahrung, Altbau, die Zimmer waren ja alle nicht so klein früher, nicht?								
1	01:19:45.00	IV	Also, ich bin '51 geboren, wir hatten damals ein Zimmer, äh in Düsseldorf, haben wir da bis zum dritten Lebensjahr auf engstem, auf allerengstem Raum gewohnt.								
1	01:19:56.00	IV	Aber das war, Sie hatten ja Altbau, hatten Sie (???) …		Wohnen, Ausbildung, Lehre, Bergbau				87580898#87580913#87580904		
1	01:19:59.00	HH	Wir hatten so, das waren alles so große Zimmer wie hier, das waren alles meisten so … 4 mal 4 oder 4 ein halb mal 4, so groß, 16 Quadratmeter so was … und das Schlafzimmer war nachher 6 Meter lang und 3 Meter breit, war 18 Quadratmeter, also …								
1	01:20:14.00	IV	Das heißt, insgesamt haben Sie so die Nachkriegszeit in so furchtbarer Erinnerung gar nicht?								
1	01:20:18.00	HH	Nein.								
1	01:20:19.00	IV	Nein.								
1	01:20:19.00	IV	Und …								
1	01:20:20.00	IV	Na, ich hab Glück gehabt, ich hab ja praktisch nach dem Kriege direkt wieder Arbeit gehabt, und habe nur … für meine, zu meiner Angestelltenversicherung, nur, fehlt mir ja die Zeit von Januar bis Mai, wie ich von Stettin zurück kam.								
1	01:20:39.00	IV	Die Zeit fehlt mir in meinen Papieren.								
1	01:20:44.00	IV	Wie ich von den Engländern wieder angefangen bin, und von Stettin, den Abschluss, das hab ich nicht.								
1	01:20:49.00	IV	Naja, weil das Hals über Kopf war.								
1	01:20:50.00	HH	Weil das alles so drüber ging, das ist sehr wahrscheinlich nicht mehr gekommen, und hab dann …								
1	01:20:57.00	HH	wie ich …								
1	01:21:00.00	HH	ich glaub, ich war mal ein halb Jahr arbeitslos, und zwar wie ich von Dortmund weg wieder die … DPA wurde ja da aufgemacht, und die Nachrichtenzentrale geschlossen von den Engländern, und die Essener Allgemeine war noch nicht so weit, da war ich ein halb Jahr arb… erwerbslos.								
1	01:21:18.00	HH	Und das in den ganzen Jahren, wo ich hab 47 Jahre gearbeitet.								
1	01:21:24.00	HH	Da hab ich Glück gehabt.								
1	01:21:26.00	IV	Mm.								
1	01:21:30.00	IV	Ähm, sind Sie denn, als dann die ersten, als dann die Kinder kamen, umgezogen, oder haben Sie ne Wohnung gehabt, schon?								
1	01:21:36.00	HH	Als der Hans-Jürgen geboren wurde, kriegten wir ein drittes Zimmer dazu …								
1	01:21:40.00	IV	Mm.								
1	01:21:41.00	IV	Im selben … Haus?								
1	01:21:41.00	HH	Im selben Haus, und da haben wir praktisch gewohnt bis, wie gesagt, bis ´66.								
1	01:21:49.00	HH	Da hatten wir Küche, Wohnzimmer, Schlafzimmer.								
1	01:21:51.00	IV	Da sind Sie zu Krupp gegangen, 1966?								
1	01:21:54.00	HH	Ja, ein Jahr vorher war ich bei Krupp.								
1	01:21:55.00	IV	Mm, mm.								
1	01:21:59.00	IV	Und, ähm, Ihre Frau ist bis ´55 arbeiten gewesen?		Ernährung, Familie, Wohnen				87580897#87580893#87580898		
1	01:22:03.00	HH	Ja, wie der Jürgen geboren wurde, hört sie auf, ja, und hat nicht mehr angefangen.								
1	01:22:08.00	IV	Bis heute …								
1	01:22:09.00	HH	Ja.								
1	01:22:10.00	IV	Mm.								
1	01:22:11.00	IV	Das ist ja oft so, dass dann die Frauen, wenn die Kinder groß sind, nochmal anfangen zu arbeiten.								
1	01:22:17.00	IV	Heute ist das ja eigentlich …								
1	01:22:18.00	HH	Ja, da kriegt sie nen Püppeses gehauen, wenn die arbeiten gehen will.								
1	01:22:21.00	IV	Mm.								
1	01:22:23.00	IV	Und, ach so ja, in den ´40er Jahren interessiert mich noch was, was die Versorgung angeht.								
1	01:22:29.00	IV	Es gab ja damals, äh, so dass man sich viel aus dem eigenen Garten und so weiter ernährt hat.								
1	01:22:33.00	IV	War das bei Ihnen auch so?								
1	01:22:34.00	IV	Schrebergarten oder …								
1	01:22:35.00	HH	Ja, wir hatten einen Schrebergarten zu Hause, hier wo denn … wo wir hier gewohnt haben, in der (Hundenerstraße ?) hatten wir einen sehr großen Garten, der war ein paar hundert Quadratmeter groß, da hatten wir eine ganze Menge Stallhasen, ich weiß, ich glaub wir hatten mal über 36 Hasen da, und Hühner, ja das war so ein umgebautes Bauernhaus.								
1	01:22:57.00	IV	Auch in der Nachkriegszeit direkt?								
1	01:22:59.00	HH	In der Nachkriegszeit war das ja ausgebombt, Nachkriegszeit hatten wir da nichts mehr, in der Nachkriegszeit hatte ich aber, ich hab seit '45 meinen Garten, den ich heute noch hab, äh, meinen Garten gekriegt … und, also unser Gemüse hatten wir immer.								
1	01:23:16.00	IV	Mm.								
1	01:23:17.00	IV	Ja und, ähm, dann '55 kamen dann die Kinder bei Ihnen, und äh haben Sie eigentlich die so Erziehungsprinzipien gehabt Ihren Kindern gegenüber, die Sie so von den Eltern übernommen oder anders …								
1	01:23:36.00	IV	oder oder … so …?								
1	01:23:37.00	HH	Ja, unser Junge behauptet ja immer, ich wär zu streng.								
1	01:23:39.00	HH	Nicht, also ich sei ein bisschen altmodisch in dieser Hinsicht, sehr wahrscheinlich.								
1	01:23:43.00	HH	Das ist aber auch so, wenn sie älter geworden sind, dann können sie sehr wahrscheinlich sich Kinder noch nicht mehr so …								
1	01:23:50.00	HH	sagen wir, das kann man nicht mehr ganz so gut vertragen, wenn sie dann nicht so gehorchen oder so [hustet] …								
1	01:23:58.00	HH	und ich hab sehr wahrscheinlich meinen Jungen so richtig konservativ erzogen [hustet].								
1	01:24:03.00	IV	Mm.								
1	01:24:07.00	IV	Und Sie haben ja … wieviel Kinder haben Sie insgesamt?		Familie, Schule, Studium				87580893#87580903#87580919		
1	01:24:10.00	HH	Einen Jungen hab ich.								
1	01:24:14.00	IV	Und ist Ihr Sohn dann auch in die Schule gegangen, in die höhere Schule, oder wie lief das dann?								
1	01:24:19.00	HH	Ja, der hat sein Abitur gemacht, wollte dann (???) Lehrer werden, hat auch hier schon angefangen, erstes Semester hier gemacht … [hustet]								
1	01:24:29.00	IV	Hier an der Universität?								
1	01:24:30.00	HH	Bitte?								
1	01:24:30.00	IV	Hier an der Universität?								
1	01:24:32.00	HH	Hier … hier bei … ja, und dann hat er seine Frau kennengelernt, die studierte auch, die fing zur Knappschaft hin, und da hatte er so wahrscheinlich auch keine Lust mehr.								
1	01:24:48.00	HH	Der ist heute bei der Polizei …								
1	01:24:51.00	HH	hat heute, oder sagen wir, seinen ersten Dienst …								
1	01:24:55.00	IV	Ach so, der hat jetzt gerade angefangen …								
1	01:24:57.00	HH	Ja, der hat zweieinhalb Jahre Polizeischule gemacht.								
1	01:24:59.00	IV	Ach so, mm.								
1	01:25:03.00	IV	Und das war Ihnen auch recht, dass Ihr Sohn dann nicht studiert hat, (???) ?								
1	01:25:07.00	HH	Das muss er selber wissen.								
1	01:25:09.00	HH	Da hab ich noch zu meinem Jungen gesagt, solange ich arbeite, kannst du machen, was du willst, aber sobald ich pensioniert bin, musst du sehen, dass du ne Stelle oder irgendwas kriegst.								
1	01:25:16.00	IV	Ja, mm.								
1	01:25:20.00	IV	Und äh, ja, mal gucken, was ich, was wir gemacht haben und nicht haben …								
1	01:25:26.00	IV	Ja, hat sich das jetzt eigentlich ausgewirkt so auf Ihr Familienleben, dass Ihr Sohn jetzt aus dem Haus ist.								
1	01:25:31.00	IV	Wohnt ja wahrscheinlich jetzt mit seiner Frau zusammen, denk ich.								
1	01:25:35.00	HH	Ja, noch ist er fast gar nicht aus dem Haus.								
1	01:25:38.00	HH	Der hat noch Sachen hier stehen, und seine Frau, die macht auch oft so Kurse noch so, in Winterberg von der Knappschaft aus, schläft je drei Wochen hier, also wie haben noch gar nicht empfunden, dass der Junge weg ist.								
1	01:25:51.00	IV	Der hat hier in der Nähe ne Wohnung, oder?								
1	01:25:53.00	HH	Ja, auch hier im Westen, ja.								
1	01:25:54.00	IV	Ja.								
1	01:25:57.00	IV	Und ja, jetzt muss ich Ihnen eine Frage stellen, die heißt, wer hat denn bei Ihnen in der Familie das Sagen?		Wohnort, Nachbarschaft, Sozialleben, Arbeit, Verwaltung				87580908#87580916#87580909		
1	01:26:03.00	IV	Äh, das ist ein bisschen, die Frage ist vielleicht ein bisschen ungenau gestellt, uns interessiert auch hier in Ihrer eigenen Familie, wie die … ähm …								
1	01:26:13.00	IV	wie das so aufgeteilt war, ob, wenn z.B. Anschaffungen gemacht wurden, oder bei, bei Strafen, bei der Kinderausbildung, wie wurde das hier in der … hier aufgeteilt?								
1	01:26:26.00	HH	Ja, also sagen wir, wenn wir Anschaffungen haben, dann war das bisher immer so, dass wir gesagt haben, komm, das und das brauchen wir, da haben wir erst gesehen, dass wir das Geld zusammen hatten, ja und dann haben wir es gekauft.								
