Band	Timecode	Sprecher	Transkript	Übersetzung	Hauptüberschrift	Zwischenüberschrift	Hauptüberschrift (Übersetzung)	Zwischenüberschrift (Übersetzung)	Registerverknüpfungen	Anmerkungen	Anmerkungen (Übersetzung)
1	01:15:01.00	IP_HG	Ja und ich muss sagen, als mein Vater hier produktiv arbeiten musste, meine Mutter die lag also manchmal zwei, drei Mal in der Woche auf den Zügen und hat also gehamstert.								
1	01:15:12.00	IP_HG	Kompensationsgeschäfte abgewickelt.								
1	01:15:13.00	INT_AVP	Jetzt im Krieg oder nach dem Krieg?								
1	01:15:15.00	IP_HG	Im Krieg.								
1	01:15:17.00	IP_HG	Im Krieg.								
1	01:15:19.00	IP_HG	Sie war also immer sehr bedacht, dass wir also… klar haben wir natürlich auch Kompensationsgeschäfte gemacht, getauscht, Waren getauscht.								
1	01:15:28.00	IP_HG	Dass wir mal einen warmen Pullover kriegten, dass wir mal eine warme Hose kriegten oder sonst irgendetwas.								
1	01:15:33.00	IP_HG	Meine Eltern haben mir sämtliche Möglichkeiten geboten, soweit das möglich war.								
1	01:15:41.00	IP_HG	Und ich muss sagen, ich habe auch Unterstützung gehabt, nicht von der finanziellen Unterstützung gesehen, sondern von Unterstützung geistiger Art, dass mein Vater mir also immer mit Rat und Tat zur Seite gestanden hat.								
1	01:15:53.00	IP_HG	Dass er immer bemüht war äh, mir gewisse Verhältnisse vorzustellen, aufzuklären.								
1	01:16:02.00	IP_HG	Warum das also zweierlei ist, warum die Gewerkschaft in jungen Jahren schon sein muss, warum die Arbeitnehmervertretung da sein muss, warum äh die Arbeitgeber da sind, warum, was das kapitalistische Wirtschaftssystem, was wir also jetzt noch haben, bezweckt.								
1	01:16:18.00	IP_HG	Na ja weil er eben politisch nicht ganz interessenlos war.								
1	01:16:21.00	IP_HG	Er hat mich also nie gezwungen, Interessensgruppen, er hat mich nie gezwungen, dass ich mich Interessensgruppen anschließen sollte, die ...								
1	01:16:37.00	IP_HG	Na ja, von denen er vielleicht überzeugt war und ich nicht.								
1	01:16:39.00	INT_AVP	Mhm.								
1	01:16:40.00	IP_HG	Sondern ich hatte da immer äh, die Gelegenheit mit ihm auch zu diskutieren.								
1	01:16:48.00	IP_HG	Und ich muss sagen, ich habe also bei beiden Elternteilen - bei meiner Mutter heute noch, die ist 70 Jahre alt, war also mit 49 Jahren schon Witwe - immer einen Halt gehabt.								
1	01:16:59.00	IP_HG	Geistiger, moralischer Art.								
1	01:17:03.00	IP_HG	Ich bin also bis heute noch, wenn ich also die Gelegenheit habe, bei Vorstellungen / Ist ja so wenn man also einen Lehrgang durchführt, dann stellt sich ja meistens der Referent als Erster vor.								
1	01:17:15.00	IP_HG	Ich bin also heute immer noch mit Stolz belegt, wenn ich sagen kann, ich bin also der Sohn eines ehrbaren Bergmanns und es ist tatsächlich so, ich bin also davon überzeugt und das werde ich beibehalten, da wo ich herkomme, das werde ich auch vertreten.		Familie, Geld, Vergangenheit				87580893#87580901#87580939		
1	01:17:37.00	IP_HG	Also immer in Bezug auf dessen realistisch.								
1	01:17:40.00	IP_HG	Bin also kein Träumer.								
1	01:17:42.00	IP_HG	Ich schätze die Dinge sachlich und nüchtern ein und so gehe ich die Dinge auch an, auch genauso..								
1	01:17:50.00	INT_AVP	Wie ihr Vater?								
1	01:17:51.00	IP_HG	Ja.								
1	01:17:56.00	IP_HG	Naja, mit meinem Sohn, ich versuche natürlich auch Anleitungen zu geben. (husten)								
1	01:18:02.00	INT_AVP	Das frage ich nachher vielleicht nochmal.								
1	01:18:04.00	INT_AVP	Jetzt hätte ich noch eine Frage,								
1	01:18:08.00	INT_AVP	Hat Ihre Mutter denn in der Zeit, außer solchen Tauschgeschäften, hat sie denn nochmal arbeiten müssen?								
1	01:18:14.00	INT_AVP	Ist Ihr Vater dann Schwierigkeiten hatte, sei es dass er erwerbslos war.								
1	01:18:20.00	IP_HG	Erwerbslos war er nicht, weil sie ihn ja brauchten, erwerbslos war er nicht.								
1	01:18:25.00	INT_AVP	In der Zeit hat sie nicht gearbeitet oder irgendwo mal so aushilfsmäßig …								
1	01:18:28.00	IP_HG	Ja sie hat, habe ich ja vorhin gesagt, sie hat ausgeholfen in den Jahren und zwar ist das gewesen 42, 41/42.								
1	01:18:48.00	IP_HG	Ich weiß das deshalb, muss 42 gewesen sein, da hat sie auf einer Privatschule hier in Essen Borbeck vier Stunden am Tag gearbeitet.								
1	01:19:02.00	IP_HG	Und ich weiß das deshalb so genau, weil ich da Nachhilfeunterricht im Englischen bekommen habe.								
1	01:19:08.00	INT_AVP	Mhm.								
1	01:19:10.00	IP_HG	Da ist sie so zeitlich gesehen anderthalb Jahre gewesen, da hat sie täglich vier Stunden gearbeitet.								
1	01:19:17.00	INT_AVP	Und was hat sie da gearbeitet?								
1	01:19:21.00	IP_HG	Als Putzfrau.								
1	01:19:28.00	INT_AVP	Und das kam sie hart an nebenher oder, dass sie nebenher arbeiten musste?								
1	01:19:33.00	IP_HG	Ja.								
1	01:19:35.00	INT_AVP	Oder wollte sie das?								
1	01:19:36.00	IP_HG	Nein, nein, sie wollte nicht.								
1	01:19:37.00	IP_HG	Sie war also gezwungen, finanziell gezwungen, da, äh, mitzuverdienen.								
1	01:19:41.00	INT_AVP	Mhm.		Zeiten, Daten, Gewerbe, Judenverfolgung				87580905#87580929#87580911		
1	01:19:44.00	INT_AVP	Wenn es um solche Entscheidungen ging, wer entschied denn in ihrer Familie?								
1	01:19:50.00	IP_HG	Ja, ich weiß also ganz genau, dass mein Vater nie gesagt hat, du musst also morgen arbeiten gehen.								
1	01:19:54.00	IP_HG	Ich weiß wohl, dass ihm das also gar nicht gepasst hat.								
1	01:19:56.00	IP_HG	Dass ihm das gar nicht gepasst hat.								
1	01:19:59.00	IP_HG	Nun, meine Mutter hat wohl damals so argumentiert, indem sie sagte, DU bist zwölf Stunden, du gehst also morgens um fünf aus dem Haus und kommst abends um sieben Uhr wieder.								
1	01:20:10.00	IP_HG	Ich geh morgens zur Schule, um acht Uhr, da musst du mit der Straßenbahn von Bergeborbeck hier nach Essen West fahren.								
1	01:20:16.00	IP_HG	Dann haben wir fünf Stunden Schule, ich war mittags um zwei Uhr zuhause.								
1	01:20:18.00	IP_HG	Dann ging sie morgens von neun vier Stunden lang arbeiten, das heißt also wenn ich mittags nach Hause kam, stand das Essen, äh, recht auf dem Tisch, das war alles.								
1	01:20:27.00	INT_AVP	Das hat sie dann schon gemacht.								
1	01:20:29.00	IP_HG	Das hat sie alles erledigt.								
1	01:20:30.00	IP_HG	Da haben wir also äh, wir sind da nicht in Mitleidenschaft gezogen worden, irgendwelcher Interessenvernachlässigungen oder sonst irgendetwas, das hat also nicht stattgefunden.								
1	01:20:39.00	INT_AVP	Mhm. (Pause)								
1	01:20:52.00	INT_AVP	Aber, wer war denn so in der Familie derjenige, also hat man z.B. Sorgen gehabt (-)								
1	01:20:58.00	IP_HG	Der Vater.								
1	01:20:58.00	INT_AVP	Hat sich dann beraten und dann hat der Vater, hat Vater letztlich entschieden?								
1	01:21:02.00	IP_HG	Ja.								
1	01:21:02.00	INT_AVP	Und haben sie vorher miteinander darüber gesprochen?								
1	01:21:04.00	IP_HG	Natürlich haben wir miteinander gesprochen.								
1	01:21:07.00	IP_HG	Zum Beispiel als ich gesagt hab' 'Vater, ich sehe also keine Aussichten, da als jugendlicher Arbeiter bei der Stadt Essen um eine Lehrstelle zu bekommen'.								
1	01:21:17.00	IP_HG	Ich möchte also jetzt hier effektiv was machen.								
1	01:21:20.00	IP_HG	Ich habe dann da im Büro gesessen, alle vier Wochen, kann ich mich entsinnen, habe ich da mitgeholfen Lebensmittelkarten auszugeben.								
1	01:21:28.00	IP_HG	Praktisch war das also schon Vorbildung, wenn man so will, als Kaufmann.								
1	01:21:32.00	IP_HG	Ich habe also nicht im Graben auf der Straße gestanden.								
1	01:21:36.00	INT_AVP	Mhm.								
1	01:21:37.00	IP_HG	Und äh, dann hat Vater zu mir gesagt, ja Jung' möchtest du nicht lieber doch noch warten?		Ausbildung, Lehre, Verrauscht 5, Emotionen				87580913#87580941#87580910		
1	01:21:42.00	IP_HG	Mein Großvater mütterlicherseits war zu der Zeit schon bei der Stadt beschäftigt, vielleicht kann der Opa noch irgendwelchen positiven Einfluss da nehmen.								
1	01:21:51.00	IP_HG	Ich war also zu unruhig und habe gesagt, Vater das wird zu spät, wenn ich hier mal fertig bin, dann gehe ich eben ins Handwerk.								
1	01:21:57.00	IP_HG	Dann hat mein Vater sich also bemüht eine passende Lehrstelle zu bekommen.								
1	01:22:03.00	IP_HG	Na ja und dann habe ich also Klempner und Installateur gelernt.								
1	01:22:07.00	INT_AVP	Mhm.								
1	01:22:07.00	INT_AVP	War das Ihr eigener Wunsch oder (-)								
1	01:22:09.00	IP_HG	Ja, das war mein eigener Wunsch, ich habe also gewählt zwischen dem Elektriker und dem Klempner.								
1	01:22:14.00	INT_AVP	Mhm.								
1	01:22:23.00	INT_AVP	Gut, noch was ganz anderes:								
1	01:22:32.00	INT_AVP	Wie alt waren Sie so als Sie Ihre erste Liebe so (-) das war nach dem Krieg oder...								
1	01:22:38.00	INT_AVP	Nach dem Krieg, ne?								
1	01:22:45.00	INT_AVP	Können Sie sich daran erinnern?								
1	01:22:46.00	IP_HG	Hm, natürlich kann ich mich daran erinnern.								
1	01:22:47.00	INT_AVP	(lachen)								
1	01:22:50.00	IP_HG	Das sind ja mal Zeiten über die man berichten kann, die erfreulicher sind, als das was wir bisher miteinander besprochen haben.								
1	01:22:59.00	IP_HG	Ja, eigentlich durch meine Tätigkeit damals in der katholischen Jugend, muss ich sagen, war man also voll auf da begeistert, man hatte also immer mit den jungen Menschen zu tun.								
1	01:23:12.00	IP_HG	Ja gut, hier und da schon mal so ein Techtelmechtel, aber ernst geworden ist es 19 (-)								
1	01:23:18.00	INT_AVP	Wie (meinen ? #01:24:15-5#) Sie Techtelmechtel?								
1	01:23:20.00	IP_HG	49.								
1	01:23:20.00	IP_HG	Naja, wie soll ich sagen, ein bisschen mehr zugetan als sonst, gemeinschaftlich Veranstaltungen besucht und nichts Intimes.								
1	01:23:30.00	INT_AVP	Mhm.								
1	01:23:31.00	IP_HG	Wir nennen das hier im Ruhrgebiet, so ein bisschen Techtelmechtel, wenn man sagt: Okay, ist ein nettes Mädchen.								
1	01:23:36.00	IP_HG	Gehen wir mal gemeinsam ins Kino oder gehen gemeinsam zum Fußballplatz.								
1	01:23:41.00	IP_HG	Das war aber auch schon, so solche Begriffe, die in der Gemeinschaft (wir müssen jetzt Thema tauschen?!?).								
1	01:23:49.00	IP_HG	Na ja das waren also, wie gesagt, dass man gemeinsame Interessen hatte, aber immer mehr oder weniger im Kollektiv.		Kirche, Religion, Sozialleben, Wohnort, Nachbarschaft				87580920#87580916#87580908		
1	01:23:57.00	IP_HG	Das hat also schon die Zeit mit sich gebracht, dass man also immer in Gemeinschaften war.								
1	01:24:03.00	IP_HG	Hier waren also keine engeren Beziehungen da und dann war ja wohl in der katholischen Jugend auch die Voraussetzung, dass man gewisse Vorstellungen von den Eltern her hatte.								
1	01:24:12.00	IP_HG	Ich hatte damals so das Alter 16, 17 Jahre.								
1	01:24:16.00	IP_HG	Ich konnte also, ob Mädchen oder Jungen, mit nach Hause bringen, in die Wohnung bringen.								
1	01:24:20.00	IP_HG	Meine Eltern waren immer großzügig, wir haben also die Namenstage damals in der Wohnung meiner Eltern gefeiert.								
1	01:24:27.00	IP_HG	Aber etwas Festes, Bindendes hat sich also zu der Zeit noch nicht abgespielt.								
1	01:24:32.00	IP_HG	49, ja.								
1	01:24:33.00	IP_HG	1949, ja.								
1	01:24:36.00	IP_HG	Na ja da hat sich das also angebahnt, die jetzt im 26. Jahr meine Ehefrau ist, ne.								
1	01:24:45.00	INT_AVP	Aber nochmal vorher, Äh.								
1	01:24:49.00	INT_AVP	Also wie lernten sie sich hauptsächlich kennen, also die Freundinnen, mit denen sie damals (-)								
1	01:24:54.00	IP_HG	Ja, ich möchte behaupten, die meisten haben sich also kennengelernt hier in den Interessensgruppen bei der katholischen Jugend.								
1	01:25:01.00	INT_AVP	War das in der Siedlung auch so üblich?								
1	01:25:03.00	IP_HG	Ja, in der Siedlung möchte ich sagen waren die auch überwiegend, die Familien, katholisch.								
1	01:25:09.00	IP_HG	Bei den Bergleuten.								
1	01:25:10.00	IP_HG	Zumindest ist es in der so gewesen, in der ich also groß geworden bin, deswegen war also da auch schon mehr oder weniger die Interessengleichheit da.								
1	01:25:17.00	INT_AVP	Da waren auch viele aus der Siedlung innerhalb der Jugendgruppe?								
1	01:25:20.00	IP_HG	Innerhalb der Jugendgruppe und auch viele die im Nachhinein die Ehe eingegangen sind.								
1	01:25:25.00	IP_HG	Und ich bin da vollständig, äh, raus aus diesem Kreis.								
1	01:25:29.00	INT_AVP	Mhm.								
1	01:25:30.00	IP_HG	Ich habe also, äh, auch gar nicht mit dem ernsten Willen, ein Mädel da zu bekommen, die also absolut dazu gehörte.								
1	01:25:37.00	IP_HG	Ich muss sagen ich war auch, während meiner aktiven Tätigkeit in der katholischen Jugend, war ich immer mehr dann Außenseiter.								
1	01:25:43.00	IP_HG	Ich habe mich also nie so 100 prozentig da hingezogen gefühlt und daher auch schon im Nachhinein, in späteren Jahren, auch nicht, äh, mit Nachdruck vielleicht versucht ein Mädel zu bekommen, die also da aus der katholischen Jugend war.								
1	01:25:57.00	IP_HG	Aber wie gesagt, 80% haben sich also damit Menschen zusammen gefunden, die auch später dann die Ehe eingegangen sind.								
1	01:26:03.00	INT_AVP	Ja.		Freizeit, Familie, Sozialleben				87580925#87580893#87580916		
1	01:26:04.00	INT_AVP	War das bei Ihrer Mutter auch so gewesen oder haben sich da Änderungen gezeigt?								
1	01:26:08.00	INT_AVP	Also wie man sich so kennengelernt hat, wie man so überhaupt dazu stand zum anderen Geschlecht.								
1	01:26:14.00	IP_HG	Ja, ich weiß, dass meine Eltern sich zu einer gewissen Jahreszeit kennengelernt haben, wenn Sie nachrechnen, ich bin am 1. November geboren.								
1	01:26:23.00	INT_AVP	Ja.								
1	01:26:24.00	IP_HG	Da können Sie sich vorstellen, wann meine Eltern sich kennengelernt haben.								
1	01:26:27.00	IP_HG	Zwar nicht in Köln am Rhein, sondern hier in Essen.								
1	01:26:33.00	IP_HG	Ja, und die haben sich dann wohl angesprochen und haben dann wohl gemeinsam getanzt und haben sich dann mal wieder getroffen.								
1	01:26:39.00	INT_AVP	Wie haben die sich kennengelernt?								
1	01:26:41.00	IP_HG	So haben die sich kennengelernt.								
1	01:26:43.00	INT_AVP	Wobei denn? Auch so, auf so Tanz oder (-)								
1	01:26:46.00	IP_HG	Auf dem Tanz, Karneval, ist das wohl gewesen.								
1	01:26:48.00	IP_HG	Wenn ich am 1. November geboren bin.								
1	01:26:49.00	INT_AVP	Ach so.								
1	01:26:50.00	INT_AVP	Ja, jetzt verstehe ich das.								
1	01:26:53.00	IP_HG	Ja und so ist es also hier bei uns auch gewesen.								
1	01:26:56.00	IP_HG	Ich kannte zwar meine Frau schon vorher, weil sie ein- und ausgegangen ist bei meinen Großeltern mütterlicherseits.								
1	01:27:05.00	IP_HG	Meine Frau kannte beispielsweise meine Eltern eher als mich.								
1	01:27:11.00	IP_HG	Ja und dann ist das also mehr so langsam gewachsen, die Annährungen wurden dann persönlicher.								
1	01:27:18.00	IP_HG	Äh, ich war damals in die Lage versetzt meistens Mädels zu kennen, die älter waren als ich.								
1	01:27:26.00	INT_AVP	Warum?								
1	01:27:27.00	IP_HG	Ja, einmal dadurch weil die Jugendgruppenleiterinnen dort auch älter waren.								
1	01:27:32.00	IP_HG	Mich hat man ja mehr oder weniger von der Straße gleich weggezogen, hat gesagt, so hier hast du die Funktion, hier hast du die Position, übernimm die mal.								
1	01:27:39.00	IP_HG	Na ja und dann waren da auch zugeschnittene gleiche Interessen.								
1	01:27:43.00	IP_HG	Wenn es darum ging ins Lager zu fahren, Zeltlager oder sonst irgendwo.								
1	01:27:47.00	IP_HG	Da kamen wir also immer mit Mädels zusammen, die in den meisten Fällen älter waren als ich.		Familie, Betriebsrat, Gewerkschaften, Liebe, Beziehung				87580893#87580899#87580923		
1	01:27:53.00	IP_HG	Ja und dann habe ich ja vorhin schon mal gesagt, dass ich meine Frau kennengelernt habe und mir dann Vorhaltungen gemacht worden sind.								
1	01:28:01.00	IP_HG	Na ja, ob ich das mit meinem Inneren vereinbaren könnte, ein evangelisches Mädchen und all diese Dinge.								
1	01:28:07.00	IP_HG	Und dann habe ich mich dazu durchgerungen und habe gesagt, so weit geht es also nicht, dass ich also so den Einzug in meine persönliche Sphäre in der Form gedulde.								
1	01:28:16.00	IP_HG	Das sehe ich also nicht ein dann habe ich also Abstand genommen, wobei ich nicht wusste, ob ich das Mädel mal heiraten würde.								
1	01:28:22.00	IP_HG	Ist aber dann so gekommen.								
1	01:28:24.00	IP_HG	Ich habe dann also 23-jährig geheiratet.								
1	01:28:27.00	IP_HG	Ja und aus meiner Ehe ist dann ein Sohn hervorgegangen und eine Tochter, hätten wir gehabt, die ist bei der Geburt gestorben.								
1	01:28:38.00	IP_HG	Ich habe 1954 geheiratet.								
1	01:28:42.00	IP_HG	1955 ist das erste Kind bei der Geburt gestorben, eine Tochter, die wäre also jetzt 25 Jahre.								
1	01:28:49.00	IP_HG	59 ist unser Sohn geboren.								
1	01:28:52.00	IP_HG	Der wird jetzt im Februar 22 Jahre.								
1	01:28:55.00	INT_AVP	Mhm.								
1	01:28:56.00	IP_HG	Obwohl ich, äh, der Kontakt zu jungen Menschen, der war bei mir natürlich groß.								
1	01:29:02.00	IP_HG	Eben durch meine Tätigkeit.								
1	01:29:03.00	INT_AVP	Ja, ja.								
1	01:29:04.00	IP_HG	Wir hatten ja nicht nur in der Pfarre zu tun.								
1	01:29:06.00	IP_HG	Wir sind ja auch mit anderen Gemeinden zusammen gekommen.								
1	01:29:10.00	IP_HG	Der Kontakt war groß, also mein Bekanntenkreis war damals wenigstens 10% so groß wie mein heutiger ist.								
1	01:29:20.00	IP_HG	Und in Relation gesetzt war das damals groß.								
1	01:29:24.00	IP_HG	Heute über die Organisation und mit Kollegen, die bei mir also Lehrgänge besucht haben, komme ich heute oft in Schwierigkeiten, dass ich auf der Straße begrüßt werde und ich dann sage, Mensch grüß dich, weil ich den Namen dann also nicht mehr weiß.								
